prompt_id,variant_type,prompt_zh,seed,image_path,generated_success,runtime_seconds,needs_human_review,visible_binding_failure,observation,generated_success_numeric,scene_id,category,variant_type_spec,prompt_zh_spec,relation,expected_objects_json,absent_objects_json,language,language_name,generated_success_bool,positive_prompt,prompt_char_len,positive_clip_tokens,clip_tokens_over_77,clip_token_excess
S06_synonym,synonym,请生成一张简洁图像：三个蓝色气球位于一个黄色盒子右侧。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_synonym_seed2026051802_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,synonym,请生成一张简洁图像：三个蓝色气球位于一个黄色盒子右侧。,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"请生成一张简洁图像：三个蓝色气球位于一个黄色盒子右侧。, clean simple composition, best quality",27,77,False,0
S06_word_order,word_order,一个黄色盒子的旁边，在它的右边的是三个蓝色气球。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_word_order_seed2026051801_00001_.png,True,6.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,一个黄色盒子的旁边，在它的右边的是三个蓝色气球。,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"一个黄色盒子的旁边，在它的右边的是三个蓝色气球。, clean simple composition, best quality",24,69,False,0
S06_word_order,word_order,一个黄色盒子的旁边，在它的右边的是三个蓝色气球。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_word_order_seed2026051802_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,word_order,一个黄色盒子的旁边，在它的右边的是三个蓝色气球。,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"一个黄色盒子的旁边，在它的右边的是三个蓝色气球。, clean simple composition, best quality",24,69,False,0
S06_attribute_swap,attribute_swap,三个黄色气球在一个蓝色盒子的右边。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_attribute_swap_seed2026051801_00001_.png,True,6.021,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,三个黄色气球在一个蓝色盒子的右边。,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"三个黄色气球在一个蓝色盒子的右边。, clean simple composition, best quality",17,51,False,0
S06_attribute_swap,attribute_swap,三个黄色气球在一个蓝色盒子的右边。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_attribute_swap_seed2026051802_00001_.png,True,6.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,attribute_swap,三个黄色气球在一个蓝色盒子的右边。,right_of,"[{""name"": ""气球"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 3, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"三个黄色气球在一个蓝色盒子的右边。, clean simple composition, best quality",17,51,False,0
S06_quantity_shift,quantity_shift,两个蓝色气球在一个黄色盒子的右边。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_quantity_shift_seed2026051801_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,两个蓝色气球在一个黄色盒子的右边。,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"两个蓝色气球在一个黄色盒子的右边。, clean simple composition, best quality",17,51,False,0
S06_quantity_shift,quantity_shift,两个蓝色气球在一个黄色盒子的右边。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S06_quantity_shift_seed2026051802_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S06,quantity_color,quantity_shift,两个蓝色气球在一个黄色盒子的右边。,right_of,"[{""name"": ""气球"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 2, ""x"": 0.62, ""y"": 0.44}, {""name"": ""盒子"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.68}]",[],zh,Chinese,True,"两个蓝色气球在一个黄色盒子的右边。, clean simple composition, best quality",17,51,False,0
S07_base,base,黑色汽车在白色自行车的左边。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_base_seed2026051801_00001_.png,True,6.067,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,黑色汽车在白色自行车的左边。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"黑色汽车在白色自行车的左边。, clean simple composition, best quality",14,48,False,0
S07_base,base,黑色汽车在白色自行车的左边。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_base_seed2026051802_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,base,黑色汽车在白色自行车的左边。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"黑色汽车在白色自行车的左边。, clean simple composition, best quality",14,48,False,0
S07_synonym,synonym,请生成一张简洁图像：黑色汽车位于白色自行车左侧。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_synonym_seed2026051801_00001_.png,True,6.042,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,请生成一张简洁图像：黑色汽车位于白色自行车左侧。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"请生成一张简洁图像：黑色汽车位于白色自行车左侧。, clean simple composition, best quality",24,74,False,0
S07_synonym,synonym,请生成一张简洁图像：黑色汽车位于白色自行车左侧。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_synonym_seed2026051802_00001_.png,True,8.037,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,synonym,请生成一张简洁图像：黑色汽车位于白色自行车左侧。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"请生成一张简洁图像：黑色汽车位于白色自行车左侧。, clean simple composition, best quality",24,74,False,0
S07_word_order,word_order,白色自行车的旁边，在它的左边的是黑色汽车。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_word_order_seed2026051801_00001_.png,True,6.022,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,白色自行车的旁边，在它的左边的是黑色汽车。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"白色自行车的旁边，在它的左边的是黑色汽车。, clean simple composition, best quality",21,66,False,0
S07_word_order,word_order,白色自行车的旁边，在它的左边的是黑色汽车。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_word_order_seed2026051802_00001_.png,True,6.038,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,word_order,白色自行车的旁边，在它的左边的是黑色汽车。,left_of,"[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""白色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"白色自行车的旁边，在它的左边的是黑色汽车。, clean simple composition, best quality",21,66,False,0
S07_attribute_swap,attribute_swap,白色汽车在黑色自行车的左边。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_attribute_swap_seed2026051801_00001_.png,True,6.035,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,白色汽车在黑色自行车的左边。,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"白色汽车在黑色自行车的左边。, clean simple composition, best quality",14,48,False,0
S07_attribute_swap,attribute_swap,白色汽车在黑色自行车的左边。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S07_attribute_swap_seed2026051802_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S07,attribute_binding,attribute_swap,白色汽车在黑色自行车的左边。,left_of,"[{""name"": ""汽车"", ""color"": ""白色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.3, ""y"": 0.58}, {""name"": ""自行车"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.7, ""y"": 0.58}]",[],zh,Chinese,True,"白色汽车在黑色自行车的左边。, clean simple composition, best quality",14,48,False,0
S08_base,base,灰色猫在棕色狗的上方。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_base_seed2026051801_00001_.png,True,6.02,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,base,灰色猫在棕色狗的上方。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"灰色猫在棕色狗的上方。, clean simple composition, best quality",11,37,False,0
S08_base,base,灰色猫在棕色狗的上方。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_base_seed2026051802_00001_.png,True,8.024,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,base,灰色猫在棕色狗的上方。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"灰色猫在棕色狗的上方。, clean simple composition, best quality",11,37,False,0
S08_synonym,synonym,请生成一张简洁图像：灰色猫位于棕色狗上面。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_synonym_seed2026051801_00001_.png,True,6.024,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,synonym,请生成一张简洁图像：灰色猫位于棕色狗上面。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"请生成一张简洁图像：灰色猫位于棕色狗上面。, clean simple composition, best quality",21,64,False,0
S08_synonym,synonym,请生成一张简洁图像：灰色猫位于棕色狗上面。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_synonym_seed2026051802_00001_.png,True,8.031,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,synonym,请生成一张简洁图像：灰色猫位于棕色狗上面。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"请生成一张简洁图像：灰色猫位于棕色狗上面。, clean simple composition, best quality",21,64,False,0
S08_word_order,word_order,棕色狗的旁边，在它的上方的是灰色猫。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_word_order_seed2026051801_00001_.png,True,6.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,word_order,棕色狗的旁边，在它的上方的是灰色猫。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"棕色狗的旁边，在它的上方的是灰色猫。, clean simple composition, best quality",18,55,False,0
S08_word_order,word_order,棕色狗的旁边，在它的上方的是灰色猫。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_word_order_seed2026051802_00001_.png,True,6.021,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,word_order,棕色狗的旁边，在它的上方的是灰色猫。,above,"[{""name"": ""猫"", ""color"": ""灰色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"棕色狗的旁边，在它的上方的是灰色猫。, clean simple composition, best quality",18,55,False,0
S08_attribute_swap,attribute_swap,棕色猫在灰色狗的上方。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_attribute_swap_seed2026051801_00001_.png,True,6.022,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,attribute_swap,棕色猫在灰色狗的上方。,above,"[{""name"": ""猫"", ""color"": ""棕色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""灰色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"棕色猫在灰色狗的上方。, clean simple composition, best quality",11,37,False,0
S08_attribute_swap,attribute_swap,棕色猫在灰色狗的上方。,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S08_attribute_swap_seed2026051802_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,attribute_swap,棕色猫在灰色狗的上方。,above,"[{""name"": ""猫"", ""color"": ""棕色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""灰色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],zh,Chinese,True,"棕色猫在灰色狗的上方。, clean simple composition, best quality",11,37,False,0
S09_base,base,蓝色船和黄色太阳同时出现，不要出现鸟。,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/zh/ChinesePromptRobustness/S09_base_seed2026051801_00001_.png,True,6.015,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,base,蓝色船和黄色太阳同时出现，不要出现鸟。,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",zh,Chinese,True,"蓝色船和黄色太阳同时出现，不要出现鸟。, clean simple composition, best quality",19,60,False,0
